Slot1ID,Slot2ID,Slot3ID,Slot1Sensor,Slot2Sensor,Slot3Sensor,MQ4Value,MQ5Value,MQ6Value,MQ9Value,DHTHumidity,DHTTemperature,BMPPressure,BMPTemperature,NEWTEMPTemperature
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,329
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,329
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
155,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,329
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,1,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,329
154,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,329
154,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,1,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
154,1,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,329
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
153,1,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
154,3,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
154,1,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
153,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,1,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
154,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
153,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,329
154,1,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,329
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,1,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
153,3,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
154,3,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,3,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
153,3,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,1,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,1,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,1,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,331
153,3,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,3,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,3,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,3,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
153,1,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,3,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,331
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,3,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,332
153,2,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
153,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
153,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
153,3,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,332
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,3,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,331
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,1,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,330
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,332
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,332
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,332
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,332
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,331
153,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,331
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,332
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,1,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,332
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,332
153,1,281,MQ9,New Temp,BMP,,,,183,,,782.00,22.31,331
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,332
153,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,330
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
153,2,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,332
154,2,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,332
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,281,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,332
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,332
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,332
153,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,332
153,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,3,282,MQ9,New Temp,BMP,,,,181,,,782.00,22.31,332
154,3,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,332
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,332
154,2,281,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
154,2,282,MQ9,New Temp,BMP,,,,182,,,782.00,22.31,331
